number,title,classification,timestamp,latitude,longitude,state
29025,"Report 29025: Father remembers fishing with his son, appearing to be observed by a sasquatch which is later sighted on the far side of the lake near McKenna",Class A,1990-07-30T12:00:00Z,46.88234,-122.4331,Washington
29055,Report 29055: Young girl recounts two encounters at the family farm near Chehalis,Class A,1978-08-05T12:00:00Z,46.63477,-122.7746,Washington
30051,Report 30051: Vocalizations and tense sighting reported by couple hiking and camping near Trout Lake,Class A,2004-08-14T12:00:00Z,45.96112,-121.6314,Washington
31009,Report 31009: Woman recalls afternoon sighting as a child near Port Angeles,Class A,1983-09-24T12:00:00Z,48.08955,-123.3678,Washington
32824,Report 32824: Recollection of a road crossing at dusk while working as an MP on Fort Lewis,Class A,1986-09-15T12:00:00Z,47.10637,-122.5958,Washington
33908,Report 33908: Woman drives car over subject lying on road near Everson,Class A,1995-07-05T12:00:00Z,48.92928,-122.2638,Washington
34710,Report 34710: While target shooting a family observes a large bi-ped in a blackberry patch near the town of Rainier,Class A,2012-03-20T12:00:00Z,46.78571,-122.7515,Washington
35479,Report 35479: Nighttime sighting by a motorist near BZ Corner,Class A,2010-09-15T12:00:00Z,45.86883,-121.4813,Washington
35706,Report 35706: Camper has two late night encounters in North Cascades,Class A,2011-09-01T12:00:00Z,48.03114,-121.6708,Washington
35812,Report 35812: Early afternoon sighting by hiker near Morton,Class A,2012-06-02T12:00:00Z,46.53686,-122.202,Washington
36326,Report 36326: Nighttime sighting by campers stopped on remote road near Wishkah,Class A,2004-07-15T12:00:00Z,47.08824,-123.7194,Washington
36467,Report 36467: Man driving home through Joint Base Lewis-McChord sees an animal walk across the road south of Spanaway,Class A,2012-09-12T12:00:00Z,47.05072,-122.4212,Washington
37101,Report 37101: Daytime sighting of two upright figures on the bank of Monte Cristo Lake,Class A,2012-11-07T12:00:00Z,48.05305,-121.429,Washington
37730,Report 37730: Teen views ape-like animal crossing road quadrupedally at night in Enumclaw,Class A,2008-01-02T12:00:00Z,47.09762,-122.5368,Washington
37885,Report 37885: Daylight encounter while hiking on the Tulalip Indian Reservation,Class A,2010-06-10T12:00:00Z,48.10255,-122.2763,Washington
38224,Report 38224: Huge upright figure crosses road in-front of Marysville couple at night.,Class A,2012-12-11T12:00:00Z,48.11308,-122.1375,Washington
39025,Report 39025: Man remembers his daylight sighting of a bigfoot standing on a stump next to Discovery Bay,Class A,1986-09-15T12:00:00Z,48.00503,-122.911,Washington
39825,Report 39825: Wilderness guide in Indianola observes a large bipedal subject while hunting,Class A,2003-06-15T12:00:00Z,47.78212,-122.528,Washington
40371,Report 40371: Memory told of a daylight sighting at a golf course in North Bonneville,Class A,1985-06-08T12:00:00Z,45.63921,-121.9883,Washington
42395,Report 42395: Motorist sees a large hairy biped cross the road at dusk in Spanaway,Class A,2012-10-10T12:00:00Z,47.064,-122.3482,Washington
42448,Report 42448: Motorist has a close daylight sighting of a Sasquatch chasing a deer near Ocean Shores (Sketches included),Class A,2013-09-30T12:00:00Z,47.0562,-124.0556,Washington
42736,"Report 42736: Man recalls seeing a huge, hair-covered biped standing beside the road at night near Snohomish",Class A,1986-10-17T12:00:00Z,48.93228,-121.9995,Washington
44368,Report 44368: Memory told of being chased home by a bi-pedal animal near Robe,Class A,1989-06-01T12:00:00Z,48.09853,-121.8135,Washington
44474,Report 44474: Off roader testing his snow machine observes an “Oversized Gorilla” near Ashford.,Class A,2014-03-01T12:00:00Z,46.77641,-121.9557,Washington
45049,Report 45049: Two men have a close up sighting during road crossing outside Cle Elum at sunset,Class A,2014-05-12T12:00:00Z,47.1902,-120.9783,Washington
45423,Report 45423: Memory told of seeing two sasquatches by a river west of Union,Class A,2002-05-15T12:00:00Z,47.41184,-123.3212,Washington
47872,Report 47872: Morning sighting by a woodcutter NW of Conconully,Class A,2008-07-19T12:00:00Z,48.57028,-119.8345,Washington
50214,Report 50214: Man returning home late at night sees gray biped near Key Center,Class A,2015-11-11T12:00:00Z,47.34805,-122.741,Washington
51994,Report 51994: Man and girlfriend have sighting on Joint Base Lewis-McChord road near Spanaway,Class A,2016-05-29T12:00:00Z,47.07405,-122.4428,Washington
56827,Report 56827: Motorist has daytime sighting along the highway near Coles Corner,Class A,2016-10-02T12:00:00Z,47.77559,-120.8206,Washington
56932,Report 56932: Hiker has an afternoon sighting behind a mountain resort in Cle Elum,Class A,2016-01-27T12:00:00Z,47.20113,-121.0161,Washington
135,Report 135: Two couples shine owl and observe large hairy primate,Class A,1981-08-15T12:00:00Z,44.8491,-88.51969,Washington
1105,Report 1105: Newspaper article about a track find and investigation,Class A,1997-11-07T12:00:00Z,45.5,-91.71295,Washington
2215,"Report 2215: Newspaper deliveryman sees large gray colored creature that was walking on two legs and carrying dead animal. (Newspaper account, follow-up by the BFRO and Sheriff's documents included.)",Class A,2000-03-28T12:00:00Z,44.6543,-90.0411,Wisconsin
2792,"Report 2792: While watching TV, witness sees large, dark, upright object pass by the window",Class A,1984-07-27T12:00:00Z,45.89832,-89.6965,Wisconsin
2804,"Report 2804: Tracks found by hunters, creature seen",Class A,1992-11-19T12:00:00Z,45.33418,-88.16359,Wisconsin
2863,Report 2863: Hunter observes dark figure with swinging arms making long strides,Class A,1997-11-29T12:00:00Z,45.78177,-90.51659,Wisconsin
3005,"Report 3005: While crossing a railroad track, witness sees creature covered in dark brown hair",Class A,1979-08-12T12:00:00Z,45.22849,-89.67523,Wisconsin
5244,Report 5244: Sighting by young fisherman at dusk on Wabikon Lake,Class A,1983-07-15T12:00:00Z,45.56326,-88.7829,Wisconsin
5507,Report 5507: Man sees reddish brown figure near Phillips jump off road,Class A,2002-11-24T12:00:00Z,45.7743,-90.51145,Wisconsin
7232,Report 7232: Morning sighting near Pelican Lake,Class A,1979-05-25T12:00:00Z,45.5051,-89.16425,Wisconsin
8121,Report 8121: Hunting & fishing guide has afternoon encounter in deep woods near Lugerville,Class A,2004-07-14T12:00:00Z,45.775,-90.444,Wisconsin
8502,Report 8502: New driver frightened into screaming as he passes huge creature walking along road,Class A,2004-06-16T12:00:00Z,45.1097,-92.4573,Wisconsin
10446,Report 10446: Motorist has nighttime sighting of upright animal near Hatfield,Class A,2005-02-05T12:00:00Z,44.3801,-90.7221,Wisconsin
15050,Report 15050: County parks employee's early morning sighting near Rib River,Class A,2006-06-25T12:00:00Z,45.0902,-89.9905,Wisconsin
16870,Report 16870: Daylight sighting by motorist of a juvenile north of Whitehall,Class A,2006-12-06T12:00:00Z,44.4049,-91.3171,Wisconsin
23691,Report 23691: Man recalls encounter at a cabin on Nelson Lake,Class A,2008-04-28T12:00:00Z,46.10445,-91.49319,Wisconsin
24265,Report 24265: BFRO Investigator obtains first thermal footage (very brief) outside Phillips,Class A,2008-07-12T12:00:00Z,45.73271,-90.42001,Wisconsin
27630,Report 27630: Man recalls observing creature in a field near Marinette,Class A,1979-08-01T12:00:00Z,45.02046,-87.73608,Wisconsin
29294,Report 29294: Sundown sighting by teen on bicycle in Eau Galle River bottoms,Class A,2006-07-27T12:00:00Z,44.75668,-92.03925,Wisconsin
41062,Report 41062: Daytime road crossing seen by a retired police officer near Pembine,Class A,2013-04-28T12:00:00Z,45.64867,-88.03413,Wisconsin
41657,Report 41657: Daybreak sighting by fishermen driving to a tournament near Phillips,Class A,2013-07-12T12:00:00Z,45.672,-90.43515,Wisconsin
48085,Report 48085: Memory told of a sighting by a father and two sons grouse hunting at dawn near Pembine,Class A,1979-10-20T12:00:00Z,45.3865,-87.9604,Wisconsin
49019,Report 49019: Memory told of a close daylight encounter while playing near Mikana,Class A,1975-07-15T12:00:00Z,45.58858,-91.59938,Wisconsin
50837,Report 50837: Motorist has early morning sighting outside Anitgo,Class A,2016-01-12T12:00:00Z,45.05855,-89.08323,Wisconsin
50982,Report 50982: Students have a sighting at dusk close to their university in Madison,Class A,2016-01-18T12:00:00Z,43.0625,-89.3179,Wisconsin
51317,Report 51317: Motorist has dusk sighting on Hwy. 41 outside Peshtigo,Class A,2004-06-20T12:00:00Z,45.15,-87.6779,Wisconsin
51419,Report 51419: Daylight sighting by a hunter on her hunting property near Pembine,Class A,2014-11-19T12:00:00Z,45.64585,-88.0896,Wisconsin
1201,Report 1201: Drain pipes knocked down after strange howls/screams were heard,Class A,1978-12-01T12:00:00Z,39.52122,-80.37878,Michigan
1202,Report 1202: Series of accounts under investigation by the curators regarding reports of a large creature.,Class A,1999-04-20T12:00:00Z,39.54114,-80.11329,Wisconsin
1205,Report 1205: Witness sees a large creature crossing the road,Class A,1998-01-28T12:00:00Z,38.87813,-79.3434,West Virginia
1206,"Report 1206: Dolly Sods; Tracks seen, loud screams and strange odor detected.",Class A,1997-09-23T12:00:00Z,38.95242,-79.42547,West Virginia
1207,"Report 1207: One of several  sighting and vocalization reports. When witness called out "" it stood up at the edge of the hill and huffed and puffed.""",Class A,1983-09-01T12:00:00Z,38.12764,-82.59822,West Virginia
1774,Report 1774: 3 Friends watch 7' tall 2 legged hairy brown animal on the other side of the river,Class A,1987-07-15T12:00:00Z,38.32548,-80.60419,West Virginia
3655,"Report 3655: Daylight sighting near rural church on Rt. 31, east of Parkersburg, near Cairo",Class A,2001-11-12T12:00:00Z,39.21833,-81.16211,West Virginia
7188,Report 7188: Two men shocked to see hairy figure close on trail in Monongahela National Forest,Class A,1987-07-04T12:00:00Z,39.0417,-79.43762,West Virginia
10006,Report 10006: A woman has late night sighting when a motion detecting light illuminates her back porch,Class A,2004-12-12T12:00:00Z,40.1333,-80.68192,West Virginia
10945,Report 10945: Passenger has late night sighting along interstate,Class A,2005-03-13T12:00:00Z,39.01972,-81.85806,West Virginia
12812,Report 12812: Early morning backyard sighting by newspaper deliverer near Talcott,Class A,2001-09-05T12:00:00Z,37.6541,-80.7582,West Virginia
12959,Report 12959: Sightings by two hunters in tree stands outside Elkwater,Class A,1989-11-24T12:00:00Z,38.6685,-80.03149,Ohio
13237,Report 13237: Daylight sighting near an abandonned mining chamber near Amigo,Class A,2005-12-03T12:00:00Z,37.58135,-81.29745,West Virginia
13949,Report 13949: Late-night road-crossing sighting by firefighter near the Potomac River,Class A,2006-07-04T12:00:00Z,39.5392,-77.9407,West Virginia
14280,Report 14280: Night sighting outside rural home near Bruceton Mills,Class A,2005-10-05T12:00:00Z,39.6995,-79.5375,West Virginia
15355,Report 15355: Early morning sighting by bat survey crew,Class A,2006-07-29T12:00:00Z,38.2128,-81.70641,West Virginia
15481,Report 15481: Early morning sighting by motorists on Tolsia Highway outside Kenova,Class A,2006-08-10T12:00:00Z,38.35727,-82.59348,West Virginia
16204,Report 16204: Repeat visitations described near rural home,Class A,2006-10-08T12:00:00Z,39.5226,-78.49429,West Virginia
16529,Report 16529: Nighttime sighting by motorist along US-250 outside Belington,Class A,2006-03-18T12:00:00Z,39.03496,-79.95418,West Virginia
16890,Report 16890: Repeat visitations described near rural home outside Princeton,Class A,2006-07-15T12:00:00Z,37.32091,-81.1271,Maryland
19206,Report 19206: Three Creatures observed Ripping Limbs and Bark from Trees in the Monongahela National Forest,Class A,1994-10-15T12:00:00Z,37.5313,-80.01335,West Virginia
19841,Report 19841: Road crossing sighting by motorist on Hwy 55 north of Seneca Rocks area.,Class A,2007-01-13T12:00:00Z,38.835,-79.3762,West Virginia
20068,Report 20068: Bigfoot spotted by driver in Cranberry River region of Monongahela National Forest.,Class A,2007-06-30T12:00:00Z,38.33109,-80.51374,Virginia
20101,Report 20101: Afternoon sighting by hiker at Seneca Rocks,Class A,2007-07-02T12:00:00Z,38.835,-79.3686,West Virginia
20159,Report 20159: Nighttime sighting by motorist on Hwy 33 near Seneca Rocks,Class A,2007-07-08T12:00:00Z,38.8926,-79.47325,West Virginia
20846,Report 20846: Late night sighting by motorists on US 33 / St Rt. 55 in Seneca Rocks Nat. Rec. Area,Class A,2007-06-18T12:00:00Z,38.8409,-79.4016,West Virginia
20863,Report 20863: Youngster Surprised by Tall Creature near Linside,Class A,2007-08-12T12:00:00Z,37.50965,-80.64685,West Virginia
21894,Report 21894: Large creature on all-fours seen crossing US-50 near Burlington,Class A,2003-11-27T12:00:00Z,39.335,-78.94501,West Virginia
23191,Report 23191: Man remembers seeing a large hairy creature in a cemetary near Marmet,Class A,1990-08-01T12:00:00Z,38.2383,-81.5722,West Virginia
23411,Report 23411: Multiple sightings in daylight outside Shady Spring,Class A,2007-09-28T12:00:00Z,37.7,-81.095,West Virginia
23437,Report 23437: Night time sighting by motorist outside the town of Keyser,Class A,2004-11-25T12:00:00Z,39.26188,-79.01405,West Virginia
23477,Report 23477: Family of bigfoot seen near I-64,Class A,2008-03-29T12:00:00Z,37.7929,-80.9075,West Virginia
23762,Report 23762: Sasquatch meets car running along US Hwy. 219,Class A,2007-07-27T12:00:00Z,37.9937,-80.3616,West Virginia
24061,Report 24061: Family gathering interrupted by 8-foot tall visitor at the kitchen window,Class A,1979-08-10T12:00:00Z,37.445,-80.17,West Virginia
24421,Report 24421: Woman remembers daylight sighting while walking in the Slate Creek area,Class A,1969-08-01T12:00:00Z,37.2875,-81.68124,West Virginia
24945,Report 24945: Man recalls his daylight sighting while hunting in the Monongahela National Forest,Class A,1978-11-23T12:00:00Z,39.20278,-79625,Virginia
25301,Report 25301: Hunter has close sighting of a primate-like creature in the Canaan Valley National Wildlife Refuge,Class A,2008-12-28T12:00:00Z,39.10023,-79.4593,West Virginia
25497,Report 25497: Ongoing activity in a rural setting near Nestlow,Class A,2009-02-14T12:00:00Z,38.16391,-82.28279,West Virginia
25989,Report 25989: Girl sees bigfoot outside home in mountains near Smoot,Class A,2009-05-15T12:00:00Z,37.9208,-80.71875,West Virginia
26963,Report 26963: Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew,Class A,1974-05-04T12:00:00Z,39.1611,-80.23375,West Virginia
27363,Report 27363: Witness describes getting a good look at a bi-pedal creature while driving on a country road in Buckhannon,Class A,2009-09-11T12:00:00Z,38.98,-80.27,West Virginia
29124,Report 29124: Recollection of a daylight sighting while deer hunting near Greenbrier River.,Class A,1969-11-24T12:00:00Z,38.1882,-80.1177,West Virginia
31404,Report 31404: Deer hunter has daylight sighting on a logging road near Cabin Creek,Class A,2009-11-28T12:00:00Z,38.2639,-81.4625,West Virginia
34043,Report 34043: Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville,Class A,2007-11-28T12:00:00Z,38.0695,-81.08506,West Virginia
38547,Report 38547: Medical doctor recalls his daylight sighting as a teenager near Huntington,Class A,1961-06-15T12:00:00Z,38.35806,-82.43855,West Virginia
